Date,Open,High,Low,Close,Adj Close,Volume
2017-09-06,93.250000,93.400002,93.099998,93.290001,87.606285,361200
2017-09-07,93.400002,93.449997,93.029999,93.250000,87.568733,488100
2017-09-08,93.050003,93.459999,92.989998,93.330002,87.643860,500400
2017-09-11,93.769997,94.330002,93.769997,94.269997,88.526588,436700
2017-09-12,94.389999,94.650002,94.300003,94.639999,88.874039,719700
2017-09-13,94.570000,94.669998,94.510002,94.650002,88.883446,398100
2017-09-14,94.459999,94.760002,94.379997,94.639999,88.874039,385000
2017-09-15,94.160004,94.400002,94.050003,94.370003,89.006096,339100
2017-09-18,94.529999,94.720001,94.370003,94.519997,89.147552,526700
2017-09-19,94.620003,94.620003,94.290001,94.389999,89.024933,248300
2017-09-20,94.470001,94.559998,94.129997,94.550003,89.175850,314600
2017-09-21,94.449997,94.559998,94.290001,94.349998,88.987213,452000
2017-09-22,94.300003,94.599998,94.300003,94.550003,89.175850,304700
2017-09-25,94.449997,94.790001,94.260002,94.660004,89.279610,311500
2017-09-26,94.820000,94.919998,94.690002,94.769997,89.383339,265700
2017-09-27,95.059998,95.300003,94.639999,95.150002,89.741753,477300
2017-09-28,95.040001,95.220001,94.910004,95.209999,89.798332,423000
2017-09-29,95.190002,95.550003,95.169998,95.540001,90.109581,518700
2017-10-02,95.589996,95.949997,95.440002,95.949997,90.496262,1314000
2017-10-03,96.029999,96.160004,95.820000,96.110001,90.647179,420600
2017-10-04,96.120003,96.419998,96.010002,96.309998,90.835800,362600
2017-10-05,96.440002,96.779999,96.370003,96.690002,91.194221,441700
2017-10-06,96.519997,96.580002,96.320000,96.489998,91.005577,442400
2017-10-09,96.559998,96.559998,96.050003,96.150002,90.684921,509400
2017-10-10,96.410004,96.629997,96.269997,96.389999,90.911263,525600
2017-10-11,96.339996,96.430000,96.239998,96.410004,90.930130,283800
2017-10-12,96.230003,96.519997,96.150002,96.440002,90.958420,2808600
2017-10-13,96.620003,96.769997,96.480003,96.540001,91.052734,310000
2017-10-16,96.690002,96.699997,96.430000,96.570000,91.081039,294200
2017-10-17,96.550003,96.629997,96.370003,96.559998,91.071602,305400
2017-10-18,96.629997,96.750000,96.540001,96.639999,91.147057,302500
2017-10-19,96.239998,96.760002,96.089996,96.760002,91.260231,266400
2017-10-20,97.120003,97.419998,96.949997,97.410004,91.873291,273800
2017-10-23,97.559998,97.610001,97.029999,97.080002,91.562042,346400
2017-10-24,97.139999,97.309998,97.070000,97.180000,91.656372,382100
2017-10-25,96.910004,97.250000,95.989998,96.529999,91.043312,392100
2017-10-26,96.739998,96.910004,96.550003,96.720001,91.222511,355700
2017-10-27,96.610001,96.870003,96.260002,96.870003,91.363983,323200
2017-10-30,96.610001,96.709999,96.290001,96.400002,90.920708,463500
2017-10-31,96.500000,96.699997,96.410004,96.580002,91.090469,509700
2017-11-01,96.900002,97.099998,96.519997,96.610001,91.118752,376200
2017-11-02,96.550003,96.720001,96.199997,96.589996,91.099892,282300
2017-11-03,96.489998,96.769997,96.389999,96.730003,91.231956,412000
2017-11-06,96.720001,97.180000,96.709999,97.129997,91.609200,559800
2017-11-07,97.190002,97.360001,96.790001,96.980003,91.467735,415600
2017-11-08,96.839996,97.169998,96.730003,97.099998,91.580910,264100
2017-11-09,96.580002,97.000000,96.260002,96.839996,91.335686,577900
2017-11-10,96.620003,96.919998,96.559998,96.900002,91.392281,236500
2017-11-13,96.639999,97.139999,96.610001,97.050003,91.533752,237000
2017-11-14,96.720001,97.010002,96.559998,97.000000,91.486588,394400
2017-11-15,96.580002,96.739998,96.099998,96.470001,90.986710,422100
2017-11-16,96.690002,97.470001,96.690002,97.300003,91.769547,313900
2017-11-17,97.239998,97.599998,97.239998,97.470001,91.929871,518900
2017-11-20,97.519997,97.680000,97.419998,97.620003,92.071358,341900
2017-11-21,97.870003,98.019997,97.809998,97.980003,92.410904,390900
2017-11-22,97.989998,98.089996,97.900002,97.940002,92.373169,278300
2017-11-24,98.080002,98.180000,97.980003,97.989998,92.420319,204200
2017-11-27,97.989998,98.059998,97.790001,97.889999,92.325996,320900
2017-11-28,98.010002,99.019997,97.980003,99.019997,93.391777,416500
2017-11-29,99.029999,99.620003,99.029999,99.480003,93.825638,321300
2017-11-30,99.730003,100.709999,99.730003,100.250000,94.551865,477800
2017-12-01,100.269997,100.480003,98.559998,100.050003,94.363235,681200
2017-12-04,100.699997,101.059998,100.260002,100.260002,94.561302,714100
2017-12-05,100.400002,100.400002,99.599998,99.620003,93.957664,482300
2017-12-06,99.500000,99.650002,99.349998,99.440002,93.787903,397400
2017-12-07,99.320000,99.940002,99.320000,99.889999,94.212318,372700
2017-12-08,100.239998,100.519997,100.070000,100.510002,94.797096,327100
2017-12-11,100.489998,100.699997,100.389999,100.599998,94.881966,669700
2017-12-12,100.699997,100.839996,100.559998,100.610001,94.891396,382600
2017-12-13,100.669998,100.879997,100.489998,100.519997,94.806519,472400
2017-12-14,100.550003,100.680000,99.910004,99.910004,94.231194,411300
2017-12-15,99.910004,100.610001,99.750000,100.339996,95.072571,401100
2017-12-18,100.930000,101.199997,100.589996,101.099998,95.792671,501900
2017-12-19,101.260002,101.279999,100.750000,100.760002,95.470535,501200
2017-12-20,101.150002,101.150002,100.629997,100.769997,95.480003,640900
2017-12-21,100.949997,101.199997,100.809998,100.970001,95.669510,427200
2017-12-22,101.029999,101.169998,100.820000,101.070000,95.764259,302000
2017-12-26,101.010002,101.339996,101.010002,101.190002,95.877960,259600
2017-12-27,101.300003,101.360001,101.089996,101.190002,95.877960,645000
2017-12-28,101.330002,101.550003,101.089996,101.440002,96.114830,418300
2017-12-29,101.809998,101.809998,100.980003,101.029999,95.726341,567100
2018-01-02,101.339996,101.800003,101.230003,101.779999,96.436981,1132600
2018-01-03,101.949997,102.379997,101.699997,102.300003,96.929680,553300
2018-01-04,102.580002,102.760002,102.470001,102.650002,97.261322,577300
2018-01-05,102.919998,103.199997,102.699997,103.139999,97.725594,727800
2018-01-08,103.139999,103.540001,103.040001,103.480003,98.047745,558300
2018-01-09,103.620003,103.860001,103.370003,103.529999,98.095116,835100
2018-01-10,103.180000,103.389999,102.879997,103.220001,97.801392,593900
2018-01-11,103.480003,104.220001,103.430000,104.209999,98.739410,361900
2018-01-12,104.430000,104.930000,104.230003,104.879997,99.374252,475600
2018-01-16,105.279999,105.430000,103.919998,104.169998,98.701523,794000
2018-01-17,104.580002,105.279999,104.320000,105.040001,99.525856,403900
2018-01-18,104.959999,105.089996,104.570000,104.750000,99.251083,522900
2018-01-19,105.010002,105.440002,104.860001,105.440002,99.904854,500000
2018-01-22,105.400002,106.190002,105.349998,106.190002,100.615479,422500
2018-01-23,106.190002,106.599998,106.040001,106.480003,100.890259,587900
2018-01-24,106.720001,107.029999,106.070000,106.529999,100.937637,613000
2018-01-25,106.879997,106.879997,106.120003,106.440002,100.852348,482500
2018-01-26,106.709999,107.440002,106.580002,107.430000,101.790375,400400
2018-01-29,107.260002,107.410004,106.620003,106.660004,101.060806,610900
2018-01-30,105.900002,106.199997,105.370003,105.480003,99.942749,1048500
2018-01-31,105.790001,106.029999,104.980003,105.459999,99.923805,548400
2018-02-01,105.120003,105.680000,104.910004,105.209999,99.686920,798900
2018-02-02,104.620003,104.739998,103.029999,103.050003,97.640320,1473400
2018-02-05,102.500000,103.180000,99.150002,99.230003,94.020859,1753800
2018-02-06,97.550003,100.879997,96.779999,100.589996,95.309448,1568400
2018-02-07,100.410004,101.910004,100.099998,100.320000,95.053619,2255100
2018-02-08,100.330002,100.339996,96.790001,96.790001,91.708939,1403400
2018-02-09,97.800003,98.790001,94.970001,98.120003,92.969101,3589600
2018-02-12,98.680000,99.940002,98.080002,99.330002,94.115608,1640700
2018-02-13,98.879997,99.779999,98.720001,99.570000,94.343002,720800
2018-02-14,99.000000,101.199997,99.000000,101.080002,95.773727,1157000
2018-02-15,101.680000,102.129997,100.709999,102.129997,96.768608,946800
2018-02-16,101.860001,102.889999,101.849998,102.180000,96.815979,814400
2018-02-20,101.779999,102.349998,101.209999,101.529999,96.200104,636700
2018-02-21,101.570000,102.639999,100.919998,100.919998,95.622131,700500
2018-02-22,101.230003,102.029999,100.739998,100.970001,95.669510,584800
2018-02-23,101.500000,102.519997,101.279999,102.510002,97.128670,584700
2018-02-26,102.820000,103.339996,102.360001,103.279999,97.858238,889500
2018-02-27,103.339996,103.720001,101.930000,101.940002,96.588593,671600
2018-02-28,102.300003,102.529999,100.830002,100.830002,95.536850,547200
2018-03-01,100.820000,101.440002,99.129997,99.750000,94.513557,984800
2018-03-02,99.180000,100.589996,98.820000,100.410004,95.138901,923500
2018-03-05,99.959999,101.849998,99.889999,101.620003,96.285385,614900
2018-03-06,101.910004,102.139999,101.330002,102.070000,96.711761,556600
2018-03-07,101.260002,102.120003,101.180000,101.980003,96.626465,507800
2018-03-08,102.279999,102.400002,101.730003,102.330002,96.958122,515200
2018-03-09,102.870003,103.949997,102.690002,103.919998,98.464638,492600
2018-03-12,104.010002,104.209999,103.599998,103.779999,98.331993,316800
2018-03-13,104.220001,104.410004,103.120003,103.339996,97.915085,596000
2018-03-14,103.699997,103.779999,102.529999,102.720001,97.327637,904100
2018-03-15,102.919998,103.000000,102.230003,102.449997,97.071808,420600
2018-03-16,102.150002,102.750000,102.150002,102.440002,97.470474,305500
2018-03-19,102.160004,102.440002,100.650002,101.290001,96.376274,947300
2018-03-20,101.580002,101.709999,101.169998,101.400002,96.480934,515500
2018-03-21,101.339996,102.220001,101.300003,101.430000,96.509483,494900
2018-03-22,100.690002,101.059998,99.120003,99.180000,94.368629,847000
2018-03-23,99.379997,99.589996,97.199997,97.290001,92.570320,888000
2018-03-26,98.500000,99.620003,97.790001,99.529999,94.701653,638400
2018-03-27,99.889999,100.160004,97.849998,98.349998,93.578896,1451700
2018-03-28,98.489998,99.010002,97.970001,98.230003,93.464722,865000
2018-03-29,98.699997,100.010002,98.610001,99.480003,94.654068,1132300
2018-04-02,99.279999,99.430000,96.370003,97.300003,92.579842,1341100
2018-04-03,97.690002,98.639999,97.199997,98.470001,93.693077,905700
2018-04-04,97.260002,99.769997,97.199997,99.620003,94.787285,1166600
2018-04-05,100.110001,100.570000,99.720001,100.260002,95.396233,454400
2018-04-06,99.430000,100.000000,97.419998,98.139999,93.379074,737000
2018-04-09,98.720001,99.699997,98.269997,98.339996,93.569374,279600
2018-04-10,99.459999,100.089996,99.150002,99.739998,94.901451,606100
2018-04-11,98.980003,99.970001,98.980003,99.389999,94.568436,509100
2018-04-12,99.830002,100.220001,99.620003,99.860001,95.015656,489300
2018-04-13,100.360001,100.519997,99.279999,99.650002,94.815826,539900
2018-04-16,100.199997,100.919998,100.000000,100.610001,95.729263,720100
2018-04-17,101.199997,101.680000,100.989998,101.430000,96.509483,677600
2018-04-18,101.739998,102.169998,101.580002,101.699997,96.766373,342600
2018-04-19,101.559998,101.559998,100.559998,100.989998,96.090820,386000
2018-04-20,101.000000,101.110001,99.930000,100.279999,95.415268,338500
2018-04-23,100.360001,100.839996,100.000000,100.410004,95.538963,274000
2018-04-24,100.849998,100.980003,98.820000,99.449997,94.625526,482400
2018-04-25,99.370003,99.910004,98.760002,99.730003,94.891953,370300
2018-04-26,99.970001,100.750000,99.720001,100.500000,95.624596,278900
2018-04-27,100.500000,100.930000,100.320000,100.769997,95.881500,196300
2018-04-30,100.860001,101.150002,99.849998,99.849998,95.006126,606200
2018-05-01,99.660004,99.900002,98.919998,99.889999,95.044189,602800
2018-05-02,99.620003,99.949997,98.930000,99.059998,94.254448,260400
2018-05-03,98.809998,98.970001,97.529999,98.730003,93.940468,606300
2018-05-04,98.290001,100.180000,98.220001,99.830002,94.987091,482500
2018-05-07,100.080002,100.379997,99.760002,100.000000,95.148849,353300
2018-05-08,99.830002,100.110001,99.389999,99.930000,95.082237,322000
2018-05-09,100.209999,100.919998,100.070000,100.739998,95.852936,311800
2018-05-10,101.099998,101.750000,100.930000,101.620003,96.690262,432100
2018-05-11,101.570000,101.980003,101.440002,101.720001,96.785416,218500
2018-05-14,101.980003,102.169998,101.519997,101.760002,96.823486,429200
2018-05-15,101.290001,101.370003,100.919998,101.250000,96.338211,485500
2018-05-16,101.379997,102.000000,101.379997,101.809998,96.871048,361200
2018-05-17,101.809998,102.239998,101.540001,101.940002,96.994736,489500
2018-05-18,101.750000,101.889999,101.529999,101.730003,96.794937,336600
2018-05-21,102.260002,102.570000,102.180000,102.389999,97.422897,260300
2018-05-22,102.570000,102.750000,101.910004,102.000000,97.051834,383800
2018-05-23,101.669998,102.190002,101.529999,102.190002,97.232620,375700
2018-05-24,102.019997,102.220001,101.489998,102.169998,97.213577,554400
2018-05-25,101.930000,102.139999,101.730003,101.949997,97.004242,301100
2018-05-29,101.389999,101.529999,100.430000,100.870003,95.976646,812200
2018-05-30,101.349998,102.440002,101.339996,102.209999,97.251633,510400
2018-05-31,102.080002,102.080002,101.050003,101.300003,96.385796,714300
2018-06-01,101.809998,102.290001,101.760002,102.160004,97.204063,566400
2018-06-04,102.500000,102.669998,102.190002,102.510002,97.537094,399600
2018-06-05,102.550003,102.800003,102.330002,102.699997,97.717873,451100
2018-06-06,102.860001,103.480003,102.620003,103.480003,98.460037,544000
2018-06-07,103.580002,103.910004,103.199997,103.529999,98.507599,400700
2018-06-08,103.370003,104.019997,103.330002,104.019997,98.973839,324800
2018-06-11,104.080002,104.480003,104.080002,104.239998,99.183167,385500
2018-06-12,104.430000,104.650002,104.209999,104.540001,99.468613,422200
2018-06-13,104.620003,104.639999,103.980003,104.019997,98.973839,432900
2018-06-14,104.250000,104.550003,104.070000,104.290001,99.230736,473600
2018-06-15,103.589996,103.910004,103.169998,103.889999,99.232635,482600
2018-06-18,103.320000,103.750000,103.180000,103.699997,99.051147,395700
2018-06-19,102.809998,103.349998,102.449997,103.279999,98.649986,446200
2018-06-20,103.570000,103.720001,103.290001,103.570000,98.926994,443100
2018-06-21,103.559998,103.570000,102.779999,102.970001,98.353882,292000
2018-06-22,103.500000,103.599998,103.160004,103.239998,98.611771,589800
2018-06-25,102.860001,102.919998,101.550003,102.110001,97.532448,865800
2018-06-26,102.260002,102.510002,101.940002,102.209999,97.627960,497200
2018-06-27,102.339996,102.889999,101.300003,101.300003,96.758766,597500
2018-06-28,101.199997,101.970001,100.849998,101.709999,97.150383,535900
2018-06-29,102.040001,102.629997,101.830002,101.889999,97.322304,740900
2018-07-02,101.309998,101.889999,100.989998,101.849998,97.284096,889800
2018-07-03,102.209999,102.419998,101.620003,101.800003,97.236343,310700
2018-07-05,102.180000,102.570000,101.760002,102.559998,97.962265,476500
2018-07-06,102.570000,103.519997,102.459999,103.339996,98.707298,584300
2018-07-09,103.739998,104.180000,103.739998,104.129997,99.461884,421000
2018-07-10,104.320000,104.459999,104.080002,104.400002,99.719780,557900
2018-07-11,103.889999,104.010002,103.440002,103.580002,98.936554,317900
2018-07-12,104.040001,104.250000,103.660004,104.160004,99.490547,665200
2018-07-13,104.139999,104.449997,104.099998,104.260002,99.586067,384300
2018-07-16,104.250000,104.330002,103.769997,103.949997,99.289963,572200
2018-07-17,103.739998,104.430000,103.739998,104.279999,99.605156,322500
2018-07-18,104.279999,104.559998,104.139999,104.519997,99.834404,280700
2018-07-19,104.250000,104.739998,103.980003,104.500000,99.815308,483500
2018-07-20,104.250000,104.389999,104.080002,104.160004,99.490547,208300
2018-07-23,104.099998,104.279999,103.870003,104.169998,99.500092,206300
2018-07-24,104.459999,104.599998,103.839996,104.120003,99.452339,1505300
2018-07-25,104.050003,105.080002,104.029999,105.040001,100.331085,447600
2018-07-26,105.059998,105.610001,104.959999,105.410004,100.684509,377000
2018-07-27,105.550003,105.599998,104.480003,104.790001,100.092308,301300
2018-07-30,104.730003,105.070000,104.260002,104.339996,99.662460,303800
2018-07-31,104.699997,105.220001,104.650002,105.050003,100.340645,1085700
2018-08-01,104.940002,104.940002,104.169998,104.370003,99.691124,405400
2018-08-02,103.849998,104.870003,103.690002,104.790001,100.092308,383300
2018-08-03,104.889999,105.339996,104.809998,105.320000,100.598541,309500
2018-08-06,105.279999,105.720001,105.160004,105.570000,100.837334,398200
2018-08-07,105.739998,105.930000,105.610001,105.779999,101.037918,451700
2018-08-08,105.730003,105.730003,105.419998,105.589996,100.856430,277200
2018-08-09,105.660004,105.860001,105.419998,105.470001,100.741814,291600
2018-08-10,104.959999,105.120003,104.550003,104.760002,100.063652,319400
2018-08-13,104.870003,104.940002,104.059998,104.220001,99.547859,1100300
2018-08-14,104.540001,105.239998,104.540001,105.099998,100.388412,286800
2018-08-15,104.599998,104.599998,103.809998,104.400002,99.719780,396700
2018-08-16,104.820000,105.519997,104.820000,105.230003,100.512581,366600
2018-08-17,105.089996,105.959999,105.089996,105.790001,101.047470,275600
2018-08-20,105.970001,106.370003,105.959999,106.290001,101.525063,399900
2018-08-21,106.410004,106.809998,106.389999,106.559998,101.782951,345100
2018-08-22,106.459999,106.540001,106.220001,106.330002,101.563263,331600
2018-08-23,106.230003,106.410004,105.959999,106.070000,101.314919,273600
2018-08-24,106.260002,106.690002,106.190002,106.639999,101.859375,206500
2018-08-27,107.029999,107.400002,107.029999,107.239998,102.432457,1752900
2018-08-28,107.430000,107.540001,107.059998,107.339996,102.527985,1666600
2018-08-29,107.410004,107.889999,107.230003,107.760002,102.929161,767900
2018-08-30,107.529999,107.570000,106.870003,107.070000,102.270081,399400
2018-08-31,106.900002,107.250000,106.739998,107.110001,102.308304,376300
2018-09-04,107.000000,107.190002,106.610001,107.010002,102.212791,718200
2018-09-05,106.860001,107.180000,106.489998,107.059998,102.260529,430400
2018-09-06,107.099998,107.349998,106.589996,106.860001,102.069504,579300
2018-09-07,106.489998,106.879997,106.269997,106.480003,101.706528,474600
2018-09-10,106.870003,107.180000,106.809998,106.879997,102.088600,443900
2018-09-11,106.629997,107.199997,106.459999,106.959999,102.165024,1394500
2018-09-12,106.930000,107.269997,106.730003,107.150002,102.346504,2770000
2018-09-13,107.459999,107.720001,107.339996,107.599998,102.776337,1526600
2018-09-14,107.639999,107.839996,107.440002,107.739998,102.910057,423300
2018-09-17,107.800003,107.839996,107.290001,107.379997,102.566193,372400
2018-09-18,107.449997,108.029999,107.339996,107.879997,103.043770,478300
2018-09-19,107.910004,108.220001,107.779999,107.830002,102.996017,514800
2018-09-20,108.180000,108.610001,108.160004,108.510002,103.645531,439600
2018-09-21,108.760002,108.889999,108.540001,108.580002,103.712395,397900
2018-09-24,107.930000,107.980003,107.180000,107.330002,102.979362,380000
2018-09-25,107.529999,107.599998,106.959999,107.040001,102.701118,432200
2018-09-26,107.070000,107.489998,106.510002,106.629997,102.307739,920100
2018-09-27,106.699997,107.129997,106.519997,106.639999,102.317337,598000
2018-09-28,106.489998,106.989998,106.459999,106.809998,102.480446,444400
2018-10-01,107.230003,107.370003,106.610001,106.809998,102.480446,1042700
2018-10-02,106.750000,107.029999,106.489998,106.660004,102.336533,522600
2018-10-03,107.010002,107.129997,106.519997,106.669998,102.346107,637000
2018-10-04,106.470001,106.500000,105.389999,105.930000,101.636108,964300
2018-10-05,105.919998,106.279999,104.910004,105.410004,101.137199,1082000
2018-10-08,105.190002,105.680000,104.860001,105.540001,101.261925,486200
2018-10-09,105.379997,105.629997,105.000000,105.040001,100.782188,607900
2018-10-10,104.820000,105.180000,101.959999,102.029999,97.894203,1317400
2018-10-11,101.730003,102.199997,99.339996,99.769997,95.725807,2233600
2018-10-12,101.120003,101.190002,99.500000,100.639999,96.560547,1857900
2018-10-15,100.500000,101.440002,100.470001,100.599998,96.522171,1018500
2018-10-16,101.169998,102.750000,100.930000,102.620003,98.460297,906000
2018-10-17,102.550003,102.690002,101.459999,102.410004,98.258797,801500
2018-10-18,102.029999,102.400002,100.589996,101.099998,97.001907,895600
2018-10-19,101.190002,101.949997,100.589996,100.800003,96.714066,713800
2018-10-22,100.989998,101.150002,100.059998,100.129997,96.071205,603000
2018-10-23,98.760002,100.010002,97.809998,99.489998,95.457161,1527900
2018-10-24,99.430000,99.760002,96.720001,96.849998,92.924164,1818100
2018-10-25,97.349998,98.760002,97.010002,98.120003,94.142693,3390500
2018-10-26,96.930000,97.750000,95.500000,96.589996,92.674698,2564400
2018-10-29,97.860001,98.540001,95.400002,96.629997,92.713081,2543200
2018-10-30,96.760002,98.599998,96.730003,98.500000,94.507294,2558500
2018-10-31,99.360001,100.070000,99.040001,99.070000,95.054192,3480300
2018-11-01,99.320000,100.629997,99.199997,100.510002,96.435814,4104000
2018-11-02,101.199997,101.309998,99.339996,100.150002,96.090408,2029000
2018-11-05,100.360001,101.110001,100.080002,100.900002,96.810005,834100
2018-11-06,100.889999,101.629997,100.889999,101.599998,97.481636,624900
2018-11-07,102.320000,103.239998,101.849998,103.160004,98.978394,941200
2018-11-08,102.919998,103.360001,102.669998,103.080002,98.901642,634700
2018-11-09,102.580002,102.650002,101.529999,102.169998,98.028511,519700
2018-11-12,101.989998,102.000000,100.459999,100.610001,96.531769,746400
2018-11-13,100.900002,101.650002,100.250000,100.570000,96.493385,830900
2018-11-14,101.139999,101.480003,99.330002,99.930000,95.879326,935200
2018-11-15,99.389999,100.959999,98.779999,100.779999,96.694855,1253800
2018-11-16,100.449997,101.449997,100.349998,101.099998,97.001907,856300
2018-11-19,100.949997,101.180000,99.410004,99.779999,95.735405,947600
2018-11-20,98.680000,99.029999,97.760002,98.029999,94.056343,1285000
2018-11-21,98.470001,99.339996,98.440002,98.639999,94.641609,683300
2018-11-23,98.000000,98.830002,97.980003,98.349998,94.363373,151200
2018-11-26,99.230003,99.699997,98.970001,99.680000,95.639458,610000
2018-11-27,99.309998,99.760002,99.139999,99.730003,95.687431,596000
2018-11-28,100.059998,101.550003,99.500000,101.550003,97.433655,818200
2018-11-29,101.260002,101.820000,100.739998,101.250000,97.145828,528700
2018-11-30,101.190002,101.879997,101.029999,101.660004,97.539185,689600
2018-12-03,103.040001,103.339996,102.110001,102.889999,98.719330,1289600
2018-12-04,102.730003,102.879997,99.599998,99.800003,95.754601,1194500
2018-12-06,98.410004,99.500000,96.870003,99.500000,95.466766,2091100
2018-12-07,99.360001,99.980003,96.970001,97.339996,93.394310,1373100
2018-12-10,97.339996,97.529999,95.379997,97.160004,93.221603,1665000
2018-12-11,98.320000,98.650002,96.610001,97.089996,93.154434,711900
2018-12-12,98.290001,98.720001,97.559998,97.580002,93.624580,670500
2018-12-13,97.839996,98.070000,96.800003,97.120003,93.183228,655600
2018-12-14,96.250000,96.879997,95.489998,95.739998,91.859161,982700
2018-12-17,95.419998,95.730003,93.160004,93.669998,89.873070,1721100
2018-12-18,94.290001,94.769997,92.970001,93.540001,89.748337,2954100
2018-12-19,93.540001,95.019997,91.580002,92.070000,88.337929,2041300
2018-12-20,91.680000,92.260002,89.669998,90.620003,86.946701,2758600
2018-12-21,90.889999,92.129997,88.820000,89.010002,85.401970,2648200
2018-12-24,87.959999,88.160004,86.160004,86.190002,83.193512,1472700
2018-12-26,86.610001,90.089996,85.760002,90.089996,86.957924,2744400
2018-12-27,88.910004,90.900002,87.660004,90.900002,87.739761,2794700
2018-12-28,91.180000,91.870003,90.209999,90.669998,87.517761,2436600
2018-12-31,91.190002,91.430000,90.360001,91.400002,88.222382,3096200
2019-01-02,90.059998,91.790001,89.900002,91.449997,88.270645,1783300
2019-01-03,90.989998,91.110001,89.470001,89.680000,86.562180,1738900
2019-01-04,90.760002,92.919998,90.720001,92.660004,89.438583,1308100
2019-01-07,92.779999,94.339996,92.440002,93.629997,90.374847,1055100
2019-01-08,94.459999,94.690002,93.559998,94.639999,91.349739,1195800
2019-01-09,94.970001,95.660004,94.620003,95.309998,91.996445,1142400
2019-01-10,94.720001,95.919998,94.480003,95.889999,92.556274,1420600
2019-01-11,95.449997,96.040001,95.199997,95.959999,92.623856,1933000
2019-01-14,95.279999,95.800003,95.070000,95.440002,92.121941,754700
2019-01-15,95.519997,96.309998,95.519997,96.169998,92.826538,891700
2019-01-16,96.260002,96.779999,96.169998,96.410004,93.058212,764600
2019-01-17,96.099998,97.639999,96.040001,97.309998,93.926903,947700
2019-01-18,97.940002,98.919998,97.820000,98.790001,95.355461,1057900
2019-01-22,98.239998,98.250000,96.889999,97.470001,94.081345,3144100
2019-01-23,97.830002,98.059998,96.470001,97.389999,94.004135,1446300
2019-01-24,97.349998,98.059998,97.290001,97.839996,94.438492,1133200
2019-01-25,98.570000,99.129997,98.540001,98.879997,95.442337,926000
2019-01-28,98.120003,98.519997,97.720001,98.489998,95.065895,1084700
2019-01-29,98.629997,98.820000,98.239998,98.660004,95.229980,809500
2019-01-30,99.019997,100.070000,98.480003,99.709999,96.243469,1086100
2019-01-31,99.589996,100.470001,99.489998,100.370003,96.880524,1924000
2019-02-01,100.500000,100.809998,100.220001,100.620003,97.121834,1213900
2019-02-04,100.669998,101.169998,100.160004,101.169998,97.652710,803800
2019-02-05,101.300003,101.629997,101.059998,101.559998,98.029144,1752700
2019-02-06,101.410004,101.639999,101.220001,101.470001,97.942284,661500
2019-02-07,100.930000,101.250000,100.050003,100.739998,97.237656,1118200
2019-02-08,100.419998,100.930000,99.910004,100.930000,97.421059,787200
2019-02-11,101.160004,101.300003,100.900002,101.209999,97.691330,457900
2019-02-12,101.870003,102.660004,101.849998,102.459999,98.897865,1003600
2019-02-13,102.750000,103.129997,102.570000,102.910004,99.332222,804000
2019-02-14,102.449997,103.150002,102.129997,102.669998,99.100563,703800
2019-02-15,103.360001,103.820000,103.339996,103.820000,100.210571,742100
2019-02-19,103.540001,104.290001,103.279999,104.010002,100.393974,1337600
2019-02-20,104.050003,104.589996,103.989998,104.379997,100.751114,700300
2019-02-21,104.209999,104.330002,103.599998,103.980003,100.365028,547500
2019-02-22,104.209999,104.610001,104.080002,104.529999,100.895905,729800
2019-02-25,105.050003,105.260002,104.500000,104.550003,100.915215,696600
2019-02-26,104.430000,104.739998,104.260002,104.269997,100.644951,701100
2019-02-27,104.019997,104.419998,103.760002,104.300003,100.673912,636300
2019-02-28,104.169998,104.330002,103.879997,104.050003,100.432602,1383000
2019-03-01,104.769997,105.040001,104.120003,104.750000,101.108253,911100
2019-03-04,105.110001,105.139999,103.279999,104.250000,100.625626,1636500
2019-03-05,104.300003,104.309998,103.839996,103.930000,100.316757,314200
2019-03-06,103.900002,103.940002,102.930000,103.019997,99.438385,512200
2019-03-07,102.860001,102.860001,101.879997,102.220001,98.666222,1083100
2019-03-08,101.550003,101.930000,101.209999,101.900002,98.357330,1117500
2019-03-11,102.129997,103.250000,102.129997,103.220001,99.631447,641800
2019-03-12,103.389999,103.779999,103.320000,103.559998,99.959625,636600
2019-03-13,103.870003,104.550003,103.820000,104.180000,100.558083,725300
2019-03-14,104.220001,104.360001,103.839996,104.029999,100.413284,326400
2019-03-15,104.180000,104.769997,104.110001,104.410004,100.780075,491300
2019-03-18,104.089996,104.480003,103.730003,104.419998,101.254257,608800
2019-03-19,104.739998,105.050003,103.900002,104.239998,101.079712,734100
2019-03-20,104.129997,104.339996,103.110001,103.510002,100.371841,1057300
2019-03-21,103.250000,105.050003,103.250000,104.839996,101.661507,722200
2019-03-22,104.370003,104.449997,102.650002,102.690002,99.576698,920100
2019-03-25,102.620003,103.180000,102.120003,102.720001,99.605789,661700
2019-03-26,103.300003,103.910004,102.970001,103.580002,100.439728,523800
2019-03-27,103.599998,103.870003,102.629997,103.239998,100.110016,771200
2019-03-28,103.430000,103.970001,103.089996,103.820000,100.672432,736700
2019-03-29,104.389999,104.599998,104.059998,104.440002,101.273643,782900
2019-04-01,105.190002,105.849998,105.120003,105.769997,102.563324,1259600
2019-04-02,105.809998,105.839996,105.389999,105.690002,102.485756,722400
2019-04-03,106.199997,106.430000,105.699997,105.980003,102.766960,912000
